Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,Google,1,federation/client/clientset_generated,310,3.282,1.994
By number of commits to file,Google,1,pkg/kubectl,280,2.964,1.801
By number of commits to file,Google,1,staging/src/k8s.io/client-go/1.5/_vendor/golang.org/x,276,2.922,1.776
By number of commits to file,Google,1,test/e2e_node,270,2.858,1.737
All By number of commits to file,Red Hat,2,"",3963,25.495,25.495
By number of commits to file,Red Hat,2,pkg,2672,67.424,17.19
By number of commits to file,Red Hat,2,pkg/client,704,17.764,4.529
By number of commits to file,Red Hat,2,test,406,10.245,2.612
By number of commits to file,Red Hat,2,pkg/client/clientset_generated,365,9.21,2.348
By number of commits to file,Red Hat,2,pkg/kubectl,348,8.781,2.239
By number of commits to file,Red Hat,2,pkg/registry,298,7.52,1.917
By number of commits to file,Red Hat,2,pkg/kubectl/cmd,291,7.343,1.872
By number of commits to file,Red Hat,2,pkg/controller,250,6.308,1.608
By number of commits to file,Red Hat,2,contrib/mesos,231,5.829,1.486
By number of commits to file,Red Hat,2,test/e2e,222,5.602,1.428
By number of commits to file,Red Hat,2,contrib/mesos/pkg,193,4.87,1.242
By number of commits to file,Red Hat,2,pkg/genericapiserver,178,4.492,1.145
By number of commits to file,Red Hat,2,pkg/apis,177,4.466,1.139
By number of commits to file,Red Hat,2,pkg/client/unversioned,165,4.164,1.062
By number of commits to file,Red Hat,2,pkg/kubelet,159,4.012,1.023
By number of commits to file,Red Hat,2,cmd,155,3.911,0.997
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/release_1_5,148,3.735,0.952
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/release_1_5/typed,139,3.507,0.894
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/internalclientset,136,3.432,0.875
By number of commits to file,Red Hat,2,plugin,130,3.28,0.836
By number of commits to file,Red Hat,2,pkg/client/clientset_generated/internalclientset/typed,128,3.23,0.823
By number of commits to file,Red Hat,2,plugin/pkg,125,3.154,0.804
By number of commits to file,Red Hat,2,test/integration,122,3.078,0.785
By number of commits to file,Red Hat,2,pkg/volume,120,3.028,0.772
All By number of commits to file,Mirantis,3,"",249,1.602,1.602
By number of commits to file,Mirantis,3,pkg,143,57.43,0.92
By number of commits to file,Mirantis,3,pkg/kubectl,64,25.703,0.412
By number of commits to file,Mirantis,3,pkg/kubectl/cmd,55,22.088,0.354
By number of commits to file,Mirantis,3,pkg/volume,18,7.229,0.116
By number of commits to file,Mirantis,3,test,18,7.229,0.116
By number of commits to file,Mirantis,3,federation,18,7.229,0.116
By number of commits to file,Mirantis,3,hack,17,6.827,0.109
By number of commits to file,Mirantis,3,test/e2e,15,6.024,0.097
By number of commits to file,Mirantis,3,pkg/controller,14,5.622,0.09
By number of commits to file,Mirantis,3,federation/pkg,13,5.221,0.084
By number of commits to file,Mirantis,3,plugin/pkg,13,5.221,0.084
By number of commits to file,Mirantis,3,cluster,11,4.418,0.071
By number of commits to file,Mirantis,3,docs,9,3.614,0.058
By number of commits to file,Mirantis,3,pkg/kubeadm,9,3.614,0.058
By number of commits to file,Mirantis,3,pkg/genericapiserver,8,3.213,0.051
By number of commits to file,Mirantis,3,federation/pkg/federation-controller,7,2.811,0.045
By number of commits to file,Mirantis,3,cmd,7,2.811,0.045
By number of commits to file,Mirantis,3,api,7,2.811,0.045
By number of commits to file,Mirantis,3,pkg/controller/petset,7,2.811,0.045
By number of commits to file,Mirantis,3,federation/pkg/dnsprovider,6,2.41,0.039
By number of commits to file,Mirantis,3,cmd/kubeadm,6,2.41,0.039
By number of commits to file,Mirantis,3,pkg/kubelet,6,2.41,0.039
By number of commits to file,Mirantis,3,federation/pkg/dnsprovider/providers,6,2.41,0.039
By number of commits to file,Mirantis,3,plugin/pkg/scheduler,6,2.41,0.039
All By number of commits to file,Weaveworks,4,"",217,1.396,1.396
By number of commits to file,Weaveworks,4,pkg,99,45.622,0.637
By number of commits to file,Weaveworks,4,cmd,86,39.631,0.553
By number of commits to file,Weaveworks,4,cmd/kubeadm,76,35.023,0.489
By number of commits to file,Weaveworks,4,cmd/kubeadm/app,71,32.719,0.457
By number of commits to file,Weaveworks,4,pkg/kubeadm,60,27.65,0.386
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/master,32,14.747,0.206
By number of commits to file,Weaveworks,4,pkg/kubeadm/master,24,11.06,0.154
By number of commits to file,Weaveworks,4,pkg/apis,15,6.912,0.097
By number of commits to file,Weaveworks,4,pkg/kubeadm/cmd,15,6.912,0.097
By number of commits to file,Weaveworks,4,api,13,5.991,0.084
By number of commits to file,Weaveworks,4,api/swagger-spec,11,5.069,0.071
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/cmd,10,4.608,0.064
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/node,8,3.687,0.051
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/master/manifests.go,8,3.687,0.051
By number of commits to file,Weaveworks,4,hack,8,3.687,0.051
By number of commits to file,Weaveworks,4,cmd/kubelet/app,7,3.226,0.045
By number of commits to file,Weaveworks,4,pkg/kubeadm/util,7,3.226,0.045
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/kubeadm.go,6,2.765,0.039
By number of commits to file,Weaveworks,4,pkg/apis/componentconfig,6,2.765,0.039
By number of commits to file,Weaveworks,4,pkg/util,6,2.765,0.039
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/master/discovery.go,6,2.765,0.039
By number of commits to file,Weaveworks,4,pkg/kubeadm/node,6,2.765,0.039
By number of commits to file,Weaveworks,4,cmd/kubeadm/app/apis/kubeadm,5,2.304,0.032
By number of commits to file,Weaveworks,4,pkg/util/cert,5,2.304,0.032
All By number of commits to file,FathomDB,5,"",176,1.132,1.132
By number of commits to file,FathomDB,5,pkg,117,66.477,0.753
By number of commits to file,FathomDB,5,pkg/cloudprovider,31,17.614,0.199
By number of commits to file,FathomDB,5,pkg/cloudprovider/providers,30,17.045,0.193
By number of commits to file,FathomDB,5,pkg/kubelet,30,17.045,0.193
By number of commits to file,FathomDB,5,federation,21,11.932,0.135
By number of commits to file,FathomDB,5,pkg/volume,19,10.795,0.122
By number of commits to file,FathomDB,5,federation/pkg,17,9.659,0.109
By number of commits to file,FathomDB,5,cluster,17,9.659,0.109
By number of commits to file,FathomDB,5,pkg/cloudprovider/providers/aws,13,7.386,0.084
By number of commits to file,FathomDB,5,pkg/controller,13,7.386,0.084
By number of commits to file,FathomDB,5,federation/pkg/dnsprovider,10,5.682,0.064
By number of commits to file,FathomDB,5,federation/pkg/dnsprovider/providers,9,5.114,0.058
By number of commits to file,FathomDB,5,cluster/gce,8,4.545,0.051
By number of commits to file,FathomDB,5,pkg/util,8,4.545,0.051
By number of commits to file,FathomDB,5,pkg/controller/volume,7,3.977,0.045
By number of commits to file,FathomDB,5,federation/pkg/federation-controller/service,7,3.977,0.045
By number of commits to file,FathomDB,5,pkg/controller/volume/attachdetach,7,3.977,0.045
By number of commits to file,FathomDB,5,pkg/volume/aws_ebs,7,3.977,0.045
By number of commits to file,FathomDB,5,federation/pkg/federation-controller,7,3.977,0.045
By number of commits to file,FathomDB,5,federation/pkg/dnsprovider/providers/google/clouddns,6,3.409,0.039
By number of commits to file,FathomDB,5,pkg/cloudprovider/providers/azure,6,3.409,0.039
By number of commits to file,FathomDB,5,staging/src/k8s.io/client-go,6,3.409,0.039
By number of commits to file,FathomDB,5,federation/pkg/dnsprovider/providers/google,6,3.409,0.039
All By number of commits to file,CoreOS,6,"",170,1.094,1.094
By number of commits to file,CoreOS,6,pkg,121,71.176,0.778
By number of commits to file,CoreOS,6,pkg/registry,43,25.294,0.277
By number of commits to file,CoreOS,6,pkg/kubelet,41,24.118,0.264
By number of commits to file,CoreOS,6,pkg/storage,25,14.706,0.161
By number of commits to file,CoreOS,6,cluster,17,10.0,0.109
By number of commits to file,CoreOS,6,pkg/registry/core,16,9.412,0.103
By number of commits to file,CoreOS,6,pkg/storage/etcd3,12,7.059,0.077
By number of commits to file,CoreOS,6,pkg/kubelet/rkt,11,6.471,0.071
By number of commits to file,CoreOS,6,pkg/kubelet/api/v1alpha1/runtime,10,5.882,0.064
By number of commits to file,CoreOS,6,docs,8,4.706,0.051
By number of commits to file,CoreOS,6,pkg/registry/extensions,8,4.706,0.051
By number of commits to file,CoreOS,6,pkg/kubelet/kuberuntime,7,4.118,0.045
By number of commits to file,CoreOS,6,cluster/aws,7,4.118,0.045
By number of commits to file,CoreOS,6,cluster/gce,6,3.529,0.039
By number of commits to file,CoreOS,6,pkg/registry/generic,6,3.529,0.039
By number of commits to file,CoreOS,6,pkg/kubelet/rkt/rkt.go,5,2.941,0.032
By number of commits to file,CoreOS,6,pkg/storage/etcd3/watcher.go,5,2.941,0.032
By number of commits to file,CoreOS,6,plugin,5,2.941,0.032
By number of commits to file,CoreOS,6,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,5,2.941,0.032
By number of commits to file,CoreOS,6,pkg/kubelet/api/v1alpha1/runtime/api.proto,5,2.941,0.032
By number of commits to file,CoreOS,6,pkg/registry/generic/registry,5,2.941,0.032
By number of commits to file,CoreOS,6,federation,5,2.941,0.032
By number of commits to file,CoreOS,6,pkg/storage/etcd,5,2.941,0.032
All By number of commits to file,Hyper.sh,7,"",138,0.888,0.888
By number of commits to file,Hyper.sh,7,pkg,115,83.333,0.74
By number of commits to file,Hyper.sh,7,pkg/kubelet,106,76.812,0.682
By number of commits to file,Hyper.sh,7,pkg/kubelet/kuberuntime,38,27.536,0.244
By number of commits to file,Hyper.sh,7,pkg/kubelet/dockershim,25,18.116,0.161
By number of commits to file,Hyper.sh,7,pkg/kubelet/api,22,15.942,0.142
By number of commits to file,Hyper.sh,7,pkg/kubelet/api/v1alpha1/runtime,16,11.594,0.103
By number of commits to file,Hyper.sh,7,plugin/pkg/scheduler,13,9.42,0.084
By number of commits to file,Hyper.sh,7,pkg/kubelet/kuberuntime/kuberuntime_manager.go,9,6.522,0.058
By number of commits to file,Hyper.sh,7,pkg/kubelet/api/v1alpha1/runtime/api.proto,8,5.797,0.051
By number of commits to file,Hyper.sh,7,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,8,5.797,0.051
By number of commits to file,Hyper.sh,7,pkg/kubelet/kuberuntime/kuberuntime_container.go,8,5.797,0.051
By number of commits to file,Hyper.sh,7,plugin/pkg/scheduler/algorithm,7,5.072,0.045
By number of commits to file,Hyper.sh,7,plugin/pkg/scheduler/algorithm/predicates,6,4.348,0.039
By number of commits to file,Hyper.sh,7,pkg/kubelet/kuberuntime/kuberuntime_manager_test.go,6,4.348,0.039
By number of commits to file,Hyper.sh,7,pkg/kubelet/dockershim/docker_sandbox.go,5,3.623,0.032
By number of commits to file,Hyper.sh,7,pkg/kubelet/api/testing,5,3.623,0.032
By number of commits to file,Hyper.sh,7,pkg/kubelet/dockertools,5,3.623,0.032
By number of commits to file,Hyper.sh,7,pkg/kubelet/api/testing/fake_runtime_service.go,5,3.623,0.032
By number of commits to file,Hyper.sh,7,pkg/kubelet/kubelet.go,4,2.899,0.026
By number of commits to file,Hyper.sh,7,pkg/kubectl/cmd,4,2.899,0.026
By number of commits to file,Hyper.sh,7,pkg/kubelet/dockershim/docker_container.go,4,2.899,0.026
All By number of commits to file,Rook,8,"",136,0.875,0.875
By number of commits to file,Rook,8,pkg,51,37.5,0.328
By number of commits to file,Rook,8,cmd,39,28.676,0.251
By number of commits to file,Rook,8,cluster,31,22.794,0.199
By number of commits to file,Rook,8,cmd/kubeadm,26,19.118,0.167
By number of commits to file,Rook,8,pkg/kubeadm,25,18.382,0.161
By number of commits to file,Rook,8,cmd/kubeadm/app,25,18.382,0.161
By number of commits to file,Rook,8,cluster/gce,14,10.294,0.09
By number of commits to file,Rook,8,pkg/kubelet,12,8.824,0.077
By number of commits to file,Rook,8,cluster/saltbase/salt,11,8.088,0.071
By number of commits to file,Rook,8,pkg/kubeadm/master,10,7.353,0.064
By number of commits to file,Rook,8,hack,8,5.882,0.051
By number of commits to file,Rook,8,cluster/gce/coreos,8,5.882,0.051
By number of commits to file,Rook,8,cmd/kubeadm/app/cmd,8,5.882,0.051
By number of commits to file,Rook,8,cmd/hyperkube,8,5.882,0.051
By number of commits to file,Rook,8,cmd/kubeadm/app/kubeadm.go,5,3.676,0.032
By number of commits to file,Rook,8,cmd/kubeadm/app/master,5,3.676,0.032
By number of commits to file,Rook,8,cluster/images,5,3.676,0.032
By number of commits to file,Rook,8,pkg/kubeadm/cmd,5,3.676,0.032
By number of commits to file,Rook,8,pkg/apis/componentconfig,5,3.676,0.032
By number of commits to file,Rook,8,hack/verify-flags,4,2.941,0.026
By number of commits to file,Rook,8,cmd/kubeadm/app/master/manifests.go,4,2.941,0.026
By number of commits to file,Rook,8,build/build-image,4,2.941,0.026
All By number of commits to file,Apprenda,9,"",135,0.869,0.869
By number of commits to file,Apprenda,9,cmd,73,54.074,0.47
By number of commits to file,Apprenda,9,cmd/kubeadm,71,52.593,0.457
By number of commits to file,Apprenda,9,cmd/kubeadm/app,69,51.111,0.444
By number of commits to file,Apprenda,9,pkg,59,43.704,0.38
By number of commits to file,Apprenda,9,pkg/kubelet,22,16.296,0.142
By number of commits to file,Apprenda,9,pkg/proxy/winuserspace,19,14.074,0.122
By number of commits to file,Apprenda,9,cmd/kubeadm/app/util,16,11.852,0.103
By number of commits to file,Apprenda,9,cmd/kubeadm/app/master,16,11.852,0.103
By number of commits to file,Apprenda,9,pkg/kubelet/dockertools,12,8.889,0.077
By number of commits to file,Apprenda,9,cmd/kubeadm/app/apis/kubeadm,11,8.148,0.071
By number of commits to file,Apprenda,9,pkg/util,10,7.407,0.064
By number of commits to file,Apprenda,9,cmd/kubeadm/app/cmd,10,7.407,0.064
By number of commits to file,Apprenda,9,pkg/util/netsh,8,5.926,0.051
By number of commits to file,Apprenda,9,pkg/kubelet/cm,5,3.704,0.032
By number of commits to file,Apprenda,9,cmd/kubeadm/app/preflight,5,3.704,0.032
By number of commits to file,Apprenda,9,cmd/kubeadm/app/cmd/init.go,4,2.963,0.026
By number of commits to file,Apprenda,9,pkg/volume,4,2.963,0.026
By number of commits to file,Apprenda,9,cmd/kubeadm/app/cmd/join.go,4,2.963,0.026
By number of commits to file,Apprenda,9,pkg/kubelet/dockertools/docker_manager.go,4,2.963,0.026
By number of commits to file,Apprenda,9,cmd/kubeadm/app/node,4,2.963,0.026
By number of commits to file,Apprenda,9,cmd/kubeadm/app/util/tokens_test.go,4,2.963,0.026
By number of commits to file,Apprenda,9,cmd/kubeadm/app/master/manifests.go,4,2.963,0.026
By number of commits to file,Apprenda,9,cmd/kubeadm/app/apis/kubeadm/v1alpha1,4,2.963,0.026
All By number of commits to file,ZTE Corporation,10,"",109,0.701,0.701
By number of commits to file,ZTE Corporation,10,pkg,54,49.541,0.347
By number of commits to file,ZTE Corporation,10,pkg/kubectl,21,19.266,0.135
By number of commits to file,ZTE Corporation,10,pkg/kubectl/cmd,16,14.679,0.103
By number of commits to file,ZTE Corporation,10,docs,15,13.761,0.097
By number of commits to file,ZTE Corporation,10,cmd,14,12.844,0.09
By number of commits to file,ZTE Corporation,10,pkg/kubelet,12,11.009,0.077
By number of commits to file,ZTE Corporation,10,docs/proposals,7,6.422,0.045
By number of commits to file,ZTE Corporation,10,cluster,6,5.505,0.039
By number of commits to file,ZTE Corporation,10,cmd/kubeadm/app/cmd,6,5.505,0.039
By number of commits to file,ZTE Corporation,10,test,6,5.505,0.039
By number of commits to file,ZTE Corporation,10,cmd/kubeadm/app,6,5.505,0.039
By number of commits to file,ZTE Corporation,10,docs/design,6,5.505,0.039
By number of commits to file,ZTE Corporation,10,federation/pkg/federation-controller,5,4.587,0.032
By number of commits to file,ZTE Corporation,10,test/e2e,5,4.587,0.032
By number of commits to file,ZTE Corporation,10,federation/pkg/federation-controller/service,4,3.67,0.026
By number of commits to file,ZTE Corporation,10,pkg/kubectl/cmd/util,4,3.67,0.026
By number of commits to file,ZTE Corporation,10,pkg/credentialprovider,3,2.752,0.019
By number of commits to file,ZTE Corporation,10,pkg/controller,3,2.752,0.019
By number of commits to file,ZTE Corporation,10,test/e2e/kubectl.go,3,2.752,0.019
By number of commits to file,ZTE Corporation,10,cmd/kube-proxy/app,3,2.752,0.019
By number of commits to file,ZTE Corporation,10,pkg/volume,3,2.752,0.019
By number of commits to file,ZTE Corporation,10,cmd/kube-proxy,3,2.752,0.019
All By number of commits to file,IBM,11,"",87,0.56,0.56
By number of commits to file,IBM,11,pkg,38,43.678,0.244
By number of commits to file,IBM,11,pkg/kubectl,22,25.287,0.142
By number of commits to file,IBM,11,pkg/kubectl/cmd,16,18.391,0.103
By number of commits to file,IBM,11,examples,13,14.943,0.084
By number of commits to file,IBM,11,docs,10,11.494,0.064
By number of commits to file,IBM,11,test,9,10.345,0.058
By number of commits to file,IBM,11,pkg/kubectl/cmd/config,8,9.195,0.051
By number of commits to file,IBM,11,hack,6,6.897,0.039
By number of commits to file,IBM,11,pkg/api,5,5.747,0.032
By number of commits to file,IBM,11,docs/man/man1,5,5.747,0.032
By number of commits to file,IBM,11,test/e2e_node,4,4.598,0.026
By number of commits to file,IBM,11,examples/k8petstore,4,4.598,0.026
By number of commits to file,IBM,11,cluster,4,4.598,0.026
By number of commits to file,IBM,11,test/e2e,4,4.598,0.026
By number of commits to file,IBM,11,pkg/cloudprovider/providers,3,3.448,0.019
By number of commits to file,IBM,11,pkg/kubelet,3,3.448,0.019
By number of commits to file,IBM,11,cluster/ubuntu,3,3.448,0.019
By number of commits to file,IBM,11,examples/phabricator,2,2.299,0.013
By number of commits to file,IBM,11,contrib/mesos/pkg/queue/delay_test.go,2,2.299,0.013
By number of commits to file,IBM,11,docs/design,2,2.299,0.013
By number of commits to file,IBM,11,hack/make-rules/test-cmd.sh,2,2.299,0.013
By number of commits to file,IBM,11,pkg/kubectl/resource,2,2.299,0.013
By number of commits to file,IBM,11,contrib/mesos/pkg,2,2.299,0.013
All By number of commits to file,Self,12,"",81,0.521,0.521
By number of commits to file,Self,12,docs,27,33.333,0.174
By number of commits to file,Self,12,docs/proposals,25,30.864,0.161
By number of commits to file,Self,12,examples,19,23.457,0.122
By number of commits to file,Self,12,pkg,10,12.346,0.064
By number of commits to file,Self,12,pkg/kubelet,8,9.877,0.051
By number of commits to file,Self,12,test,7,8.642,0.045
By number of commits to file,Self,12,cluster,6,7.407,0.039
By number of commits to file,Self,12,examples/storage,6,7.407,0.039
By number of commits to file,Self,12,cmd,5,6.173,0.032
By number of commits to file,Self,12,examples/storage/cassandra,4,4.938,0.026
By number of commits to file,Self,12,test/e2e,4,4.938,0.026
By number of commits to file,Self,12,pkg/kubelet/rktshim,4,4.938,0.026
By number of commits to file,Self,12,cluster/addons,3,3.704,0.019
By number of commits to file,Self,12,test/e2e/common/secrets.go,3,3.704,0.019
By number of commits to file,Self,12,examples/cockroachdb,3,3.704,0.019
By number of commits to file,Self,12,test/e2e/common,3,3.704,0.019
By number of commits to file,Self,12,cmd/kubeadm/app,3,3.704,0.019
By number of commits to file,Self,12,pkg/kubelet/rkt,3,3.704,0.019
By number of commits to file,Self,12,hack,3,3.704,0.019
By number of commits to file,Self,12,plugin/pkg/auth/authenticator,2,2.469,0.013
By number of commits to file,Self,12,pkg/kubelet/rktshim/cli.go,2,2.469,0.013
By number of commits to file,Self,12,plugin/pkg/auth/authenticator/password/keystone,2,2.469,0.013
By number of commits to file,Self,12,docs/proposals/templates.md,2,2.469,0.013
All By number of commits to file,Huawei,13,"",80,0.515,0.515
By number of commits to file,Huawei,13,pkg,31,38.75,0.199
By number of commits to file,Huawei,13,test,27,33.75,0.174
By number of commits to file,Huawei,13,pkg/controller,24,30.0,0.154
By number of commits to file,Huawei,13,test/e2e,22,27.5,0.142
By number of commits to file,Huawei,13,pkg/controller/petset,15,18.75,0.097
By number of commits to file,Huawei,13,federation,13,16.25,0.084
By number of commits to file,Huawei,13,federation/pkg,12,15.0,0.077
By number of commits to file,Huawei,13,federation/pkg/federation-controller,10,12.5,0.064
By number of commits to file,Huawei,13,federation/pkg/federation-controller/service,6,7.5,0.039
By number of commits to file,Huawei,13,test/e2e/cluster_upgrade.go,6,7.5,0.039
By number of commits to file,Huawei,13,test/images/serve_hostname,5,6.25,0.032
By number of commits to file,Huawei,13,cluster,5,6.25,0.032
By number of commits to file,Huawei,13,test/images,5,6.25,0.032
By number of commits to file,Huawei,13,test/e2e/kubectl.go,5,6.25,0.032
By number of commits to file,Huawei,13,pkg/controller/petset/pet.go,4,5.0,0.026
By number of commits to file,Huawei,13,federation/pkg/federation-controller/replicaset,4,5.0,0.026
By number of commits to file,Huawei,13,cluster/openstack-heat,4,5.0,0.026
By number of commits to file,Huawei,13,pkg/kubectl,3,3.75,0.019
By number of commits to file,Huawei,13,test/e2e/framework,3,3.75,0.019
By number of commits to file,Huawei,13,pkg/controller/petset/fakes.go,3,3.75,0.019
By number of commits to file,Huawei,13,pkg/apis/apps,2,2.5,0.013
By number of commits to file,Huawei,13,pkg/controller/endpoint/endpoints_controller.go,2,2.5,0.013
By number of commits to file,Huawei,13,pkg/controller/replicaset,2,2.5,0.013
By number of commits to file,Huawei,13,pkg/controller/job,2,2.5,0.013
By number of commits to file,Huawei,13,test/images/serve_hostname/README.md,2,2.5,0.013
All By number of commits to file,Net EASE 网易有态度,14,"",76,0.489,0.489
By number of commits to file,Net EASE 网易有态度,14,pkg,69,90.789,0.444
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl,61,80.263,0.392
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd,59,77.632,0.38
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/rollout,7,9.211,0.045
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/util,4,5.263,0.026
By number of commits to file,Net EASE 网易有态度,14,pkg/controller,3,3.947,0.019
By number of commits to file,Net EASE 网易有态度,14,pkg/apis,3,3.947,0.019
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/rollout/rollout_undo.go,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/apis/autoscaling,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/get.go,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/set,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,hack,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/util/yaml,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/util/factory.go,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/util,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/podautoscaler,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/apis/autoscaling/v1,2,2.632,0.013
By number of commits to file,Net EASE 网易有态度,14,hack/make-rules/test-cmd.sh,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/rollback.go,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,cluster/images/hyperkube,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/volume/attachdetach,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/podautoscaler/horizontal_test.go,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/podautoscaler/horizontal.go,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,plugin/pkg/scheduler/algorithm,1,1.316,0.006
By number of commits to file,Net EASE 网易有态度,14,pkg/apis/extensions/v1beta1,1,1.316,0.006
All By number of commits to file,VMware,15,"",67,0.431,0.431
By number of commits to file,VMware,15,pkg,31,46.269,0.199
By number of commits to file,VMware,15,cluster,14,20.896,0.09
By number of commits to file,VMware,15,pkg/volume,13,19.403,0.084
By number of commits to file,VMware,15,examples,11,16.418,0.071
By number of commits to file,VMware,15,cluster/vsphere,11,16.418,0.071
By number of commits to file,VMware,15,pkg/volume/photon_pd,11,16.418,0.071
By number of commits to file,VMware,15,pkg/cloudprovider/providers,11,16.418,0.071
By number of commits to file,VMware,15,examples/volumes/vsphere,9,13.433,0.058
By number of commits to file,VMware,15,api,5,7.463,0.032
By number of commits to file,VMware,15,pkg/cloudprovider/providers/photon,5,7.463,0.032
By number of commits to file,VMware,15,api/swagger-spec,5,7.463,0.032
By number of commits to file,VMware,15,pkg/cloudprovider/providers/vsphere,4,5.97,0.026
By number of commits to file,VMware,15,cmd,4,5.97,0.026
By number of commits to file,VMware,15,cluster/vsphere/templates,4,5.97,0.026
By number of commits to file,VMware,15,cluster/vsphere/util.sh,4,5.97,0.026
By number of commits to file,VMware,15,cluster/saltbase,3,4.478,0.019
By number of commits to file,VMware,15,pkg/api,3,4.478,0.019
By number of commits to file,VMware,15,cluster/saltbase/salt,3,4.478,0.019
By number of commits to file,VMware,15,pkg/cloudprovider/providers/vsphere/vsphere.go,3,4.478,0.019
By number of commits to file,VMware,15,pkg/volume/vsphere_volume,2,2.985,0.013
By number of commits to file,VMware,15,cluster/vsphere/config-default.sh,2,2.985,0.013
By number of commits to file,VMware,15,pkg/kubectl/describe.go,2,2.985,0.013
By number of commits to file,VMware,15,cluster/vsphere/templates/salt-master.sh,2,2.985,0.013
All By number of commits to file,NotFound,16,"",4,0.026,0.026
By number of commits to file,NotFound,16,pkg/kubectl,2,50.0,0.013
By number of commits to file,NotFound,16,cluster,1,25.0,0.006
By number of commits to file,NotFound,16,docs/design,1,25.0,0.006
By number of commits to file,NotFound,16,cluster/ubuntu,1,25.0,0.006
By number of commits to file,NotFound,16,pkg/kubectl/rollout_status.go,1,25.0,0.006
By number of commits to file,NotFound,16,pkg/kubectl/rollout_status_test.go,1,25.0,0.006
By number of commits to file,NotFound,16,docs/design/aws_under_the_hood.md,1,25.0,0.006
By number of commits to file,NotFound,16,cluster/ubuntu/util.sh,1,25.0,0.006
By number of commits to file,NotFound,16,docs,1,25.0,0.006
