Order,Company,Index,File/Directory,Number,Percent,PercentAll
By number of commits to file,Mirantis,3,pkg/util,38,5.605,0.251
By number of commits to file,Mirantis,3,pkg/api,32,4.72,0.212
By number of commits to file,Mirantis,3,pkg/volume,27,3.982,0.179
By number of commits to file,Mirantis,3,pkg/client,25,3.687,0.165
By number of commits to file,Mirantis,3,contrib/mesos/pkg/scheduler,24,3.54,0.159
By number of commits to file,Mirantis,3,plugin/pkg,19,2.802,0.126
By number of commits to file,Mirantis,3,test,17,2.507,0.112
By number of commits to file,Mirantis,3,pkg/client/clientset_generated,16,2.36,0.106
By number of commits to file,Mirantis,3,docs,15,2.212,0.099
By number of commits to file,Mirantis,3,hack,14,2.065,0.093
By number of commits to file,Mirantis,3,cmd,13,1.917,0.086
By number of commits to file,Mirantis,3,federation,12,1.77,0.079
By number of commits to file,Mirantis,3,pkg/cloudprovider,12,1.77,0.079
By number of commits to file,Mirantis,3,pkg/kubelet/dockertools,12,1.77,0.079
All By number of commits to file,CoreOS,4,"",500,3.308,3.308
By number of commits to file,CoreOS,4,pkg,391,78.2,2.586
By number of commits to file,CoreOS,4,pkg/registry,210,42.0,1.389
By number of commits to file,CoreOS,4,pkg/storage,42,8.4,0.278
By number of commits to file,CoreOS,4,pkg/client,32,6.4,0.212
By number of commits to file,CoreOS,4,pkg/kubelet,27,5.4,0.179
By number of commits to file,CoreOS,4,pkg/apis,24,4.8,0.159
By number of commits to file,CoreOS,4,test,23,4.6,0.152
By number of commits to file,CoreOS,4,plugin/pkg,23,4.6,0.152
By number of commits to file,CoreOS,4,pkg/registry/generic,19,3.8,0.126
By number of commits to file,CoreOS,4,pkg/storage/storagebackend,16,3.2,0.106
By number of commits to file,CoreOS,4,pkg/storage/storagebackend/factory,15,3.0,0.099
By number of commits to file,CoreOS,4,pkg/kubelet/rkt,15,3.0,0.099
By number of commits to file,CoreOS,4,pkg/client/clientset_generated,14,2.8,0.093
By number of commits to file,CoreOS,4,pkg/apis/certificates,14,2.8,0.093
By number of commits to file,CoreOS,4,pkg/client/unversioned,14,2.8,0.093
By number of commits to file,CoreOS,4,pkg/controller,13,2.6,0.086
By number of commits to file,CoreOS,4,cmd,13,2.6,0.086
By number of commits to file,CoreOS,4,pkg/registry/service,12,2.4,0.079
By number of commits to file,CoreOS,4,pkg/registry/generic/registry,12,2.4,0.079
By number of commits to file,CoreOS,4,test/e2e_node,11,2.2,0.073
By number of commits to file,CoreOS,4,cluster,11,2.2,0.073
By number of commits to file,CoreOS,4,plugin/pkg/auth,11,2.2,0.073
By number of commits to file,CoreOS,4,pkg/registry/certificates,11,2.2,0.073
By number of commits to file,CoreOS,4,hack,11,2.2,0.073
All By number of commits to file,Ammeon,5,"",491,3.248,3.248
By number of commits to file,Ammeon,5,docs,359,73.116,2.375
By number of commits to file,Ammeon,5,docs/user-guide,129,26.273,0.853
By number of commits to file,Ammeon,5,docs/user-guide/kubectl,59,12.016,0.39
By number of commits to file,Ammeon,5,docs/proposals,59,12.016,0.39
By number of commits to file,Ammeon,5,examples,58,11.813,0.384
By number of commits to file,Ammeon,5,pkg,50,10.183,0.331
By number of commits to file,Ammeon,5,docs/design,49,9.98,0.324
By number of commits to file,Ammeon,5,docs/devel,47,9.572,0.311
By number of commits to file,Ammeon,5,docs/admin,36,7.332,0.238
By number of commits to file,Ammeon,5,docs/getting-started-guides,33,6.721,0.218
By number of commits to file,Ammeon,5,pkg/kubectl/cmd,24,4.888,0.159
By number of commits to file,Ammeon,5,examples/volumes,11,2.24,0.073
By number of commits to file,Ammeon,5,api/swagger-spec,8,1.629,0.053
By number of commits to file,Ammeon,5,examples/storage,7,1.426,0.046
By number of commits to file,Ammeon,5,pkg/client,6,1.222,0.04
All By number of commits to file,Self,6,"",214,1.416,1.416
By number of commits to file,Self,6,pkg,107,50.0,0.708
By number of commits to file,Self,6,pkg/kubelet,37,17.29,0.245
By number of commits to file,Self,6,cluster,26,12.15,0.172
By number of commits to file,Self,6,federation,23,10.748,0.152
By number of commits to file,Self,6,federation/pkg,20,9.346,0.132
By number of commits to file,Self,6,federation/pkg/dnsprovider,17,7.944,0.112
By number of commits to file,Self,6,cluster/images,17,7.944,0.112
By number of commits to file,Self,6,federation/pkg/dnsprovider/providers,14,6.542,0.093
By number of commits to file,Self,6,cluster/images/hyperkube,14,6.542,0.093
By number of commits to file,Self,6,docs,14,6.542,0.093
By number of commits to file,Self,6,cmd,14,6.542,0.093
By number of commits to file,Self,6,pkg/volume,13,6.075,0.086
By number of commits to file,Self,6,pkg/kubelet/network,12,5.607,0.079
By number of commits to file,Self,6,pkg/api,11,5.14,0.073
By number of commits to file,Self,6,examples,9,4.206,0.06
By number of commits to file,Self,6,federation/pkg/dnsprovider/providers/aws/route53,9,4.206,0.06
By number of commits to file,Self,6,pkg/cloudprovider,9,4.206,0.06
By number of commits to file,Self,6,pkg/cloudprovider/providers,8,3.738,0.053
By number of commits to file,Self,6,pkg/kubelet/rktshim,8,3.738,0.053
By number of commits to file,Self,6,pkg/util,7,3.271,0.046
By number of commits to file,Self,6,pkg/apis,6,2.804,0.04
By number of commits to file,Self,6,docs/design,6,2.804,0.04
By number of commits to file,Self,6,cluster/images/hyperkube/static-pods,6,2.804,0.04
By number of commits to file,Self,6,pkg/controller,6,2.804,0.04
All By number of commits to file,ZTE Corporation,7,"",172,1.138,1.138
By number of commits to file,ZTE Corporation,7,pkg,99,57.558,0.655
By number of commits to file,ZTE Corporation,7,pkg/kubectl,25,14.535,0.165
By number of commits to file,ZTE Corporation,7,docs,25,14.535,0.165
By number of commits to file,ZTE Corporation,7,pkg/kubelet,23,13.372,0.152
By number of commits to file,ZTE Corporation,7,pkg/kubectl/cmd,20,11.628,0.132
By number of commits to file,ZTE Corporation,7,plugin,18,10.465,0.119
By number of commits to file,ZTE Corporation,7,plugin/pkg,17,9.884,0.112
By number of commits to file,ZTE Corporation,7,plugin/pkg/scheduler,16,9.302,0.106
By number of commits to file,ZTE Corporation,7,pkg/genericapiserver,11,6.395,0.073
By number of commits to file,ZTE Corporation,7,pkg/controller,10,5.814,0.066
By number of commits to file,ZTE Corporation,7,docs/devel,10,5.814,0.066
By number of commits to file,ZTE Corporation,7,cmd,9,5.233,0.06
By number of commits to file,ZTE Corporation,7,pkg/genericapiserver/genericapiserver.go,9,5.233,0.06
By number of commits to file,ZTE Corporation,7,plugin/pkg/scheduler/algorithm,8,4.651,0.053
By number of commits to file,ZTE Corporation,7,pkg/kubelet/dockertools,8,4.651,0.053
By number of commits to file,ZTE Corporation,7,federation/pkg/federation-controller,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,docs/design,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,docs/proposals,7,4.07,0.046
By number of commits to file,ZTE Corporation,7,federation/pkg/federation-controller/service,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,pkg/cloudprovider/providers,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,pkg/client,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,pkg/cloudprovider,6,3.488,0.04
By number of commits to file,ZTE Corporation,7,cmd/kube-controller-manager/app,5,2.907,0.033
All By number of commits to file,Huawei,8,"",159,1.052,1.052
By number of commits to file,Huawei,8,federation,90,56.604,0.595
By number of commits to file,Huawei,8,federation/client/clientset_generated,57,35.849,0.377
By number of commits to file,Huawei,8,pkg,30,18.868,0.198
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset,28,17.61,0.185
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4,28,17.61,0.185
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed,22,13.836,0.146
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed,22,13.836,0.146
By number of commits to file,Huawei,8,federation/pkg/federation-controller,21,13.208,0.139
By number of commits to file,Huawei,8,pkg/api,18,11.321,0.119
By number of commits to file,Huawei,8,test,15,9.434,0.099
By number of commits to file,Huawei,8,test/e2e,14,8.805,0.093
By number of commits to file,Huawei,8,api/swagger-spec,10,6.289,0.066
By number of commits to file,Huawei,8,federation/pkg/federation-controller/replicaset,10,6.289,0.066
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/extensions,9,5.66,0.06
By number of commits to file,Huawei,8,plugin,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/core/unversioned,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/core/v1,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/extensions/v1beta1,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/extensions/unversioned,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_internalclientset/typed/core,9,5.66,0.06
By number of commits to file,Huawei,8,plugin/pkg,9,5.66,0.06
By number of commits to file,Huawei,8,federation/client/clientset_generated/federation_release_1_4/typed/core,9,5.66,0.06
All By number of commits to file,Hyper.sh,9,"",137,0.906,0.906
By number of commits to file,Hyper.sh,9,pkg,85,62.044,0.562
By number of commits to file,Hyper.sh,9,pkg/kubelet,59,43.066,0.39
By number of commits to file,Hyper.sh,9,test,39,28.467,0.258
By number of commits to file,Hyper.sh,9,test/e2e,31,22.628,0.205
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime,28,20.438,0.185
By number of commits to file,Hyper.sh,9,pkg/kubelet/api,13,9.489,0.086
By number of commits to file,Hyper.sh,9,pkg/util,11,8.029,0.073
By number of commits to file,Hyper.sh,9,test/e2e_node,8,5.839,0.053
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/v1alpha1/runtime,8,5.839,0.053
By number of commits to file,Hyper.sh,9,pkg/kubelet/remote,7,5.109,0.046
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime/kuberuntime_manager.go,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime/kuberuntime_manager_test.go,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/testing,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/dockershim,5,3.65,0.033
By number of commits to file,Hyper.sh,9,hack,5,3.65,0.033
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/v1alpha1/runtime/api.pb.go,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/kubelet/api/v1alpha1/runtime/api.proto,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/kubelet/kuberuntime/kuberuntime_container.go,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/util/rlimit,4,2.92,0.026
By number of commits to file,Hyper.sh,9,cmd/kubelet/app,4,2.92,0.026
By number of commits to file,Hyper.sh,9,pkg/controller,4,2.92,0.026
By number of commits to file,Hyper.sh,9,federation/pkg,3,2.19,0.02
All By number of commits to file,IBM,10,"",86,0.569,0.569
By number of commits to file,IBM,10,pkg,54,62.791,0.357
By number of commits to file,IBM,10,pkg/kubectl,29,33.721,0.192
By number of commits to file,IBM,10,pkg/kubectl/cmd,25,29.07,0.165
By number of commits to file,IBM,10,docs,11,12.791,0.073
By number of commits to file,IBM,10,docs/devel,9,10.465,0.06
By number of commits to file,IBM,10,cluster,9,10.465,0.06
By number of commits to file,IBM,10,pkg/api,6,6.977,0.04
By number of commits to file,IBM,10,cluster/ubuntu,5,5.814,0.033
By number of commits to file,IBM,10,pkg/controller,5,5.814,0.033
By number of commits to file,IBM,10,pkg/kubectl/cmd/rollout,5,5.814,0.033
By number of commits to file,IBM,10,contrib/mesos,4,4.651,0.026
By number of commits to file,IBM,10,pkg/util,4,4.651,0.026
By number of commits to file,IBM,10,pkg/client,4,4.651,0.026
By number of commits to file,IBM,10,hack,4,4.651,0.026
By number of commits to file,IBM,10,pkg/kubectl/resource,3,3.488,0.02
By number of commits to file,IBM,10,pkg/kubectl/cmd/run.go,3,3.488,0.02
By number of commits to file,IBM,10,pkg/client/clientset_generated/release_1_4/typed/extensions/v1beta1,3,3.488,0.02
By number of commits to file,IBM,10,cluster/ubuntu/util.sh,3,3.488,0.02
By number of commits to file,IBM,10,contrib/mesos/cmd,3,3.488,0.02
By number of commits to file,IBM,10,pkg/client/clientset_generated/release_1_4/typed/extensions,3,3.488,0.02
By number of commits to file,IBM,10,pkg/controller/volume/attachdetach/reconciler,2,2.326,0.013
All By number of commits to file,Docker,11,"",54,0.357,0.357
By number of commits to file,Docker,11,pkg,47,87.037,0.311
By number of commits to file,Docker,11,pkg/kubelet,21,38.889,0.139
By number of commits to file,Docker,11,pkg/util,11,20.37,0.073
By number of commits to file,Docker,11,pkg/client,8,14.815,0.053
By number of commits to file,Docker,11,pkg/client/record,4,7.407,0.026
By number of commits to file,Docker,11,cmd,3,5.556,0.02
By number of commits to file,Docker,11,pkg/kubelet/util,3,5.556,0.02
By number of commits to file,Docker,11,pkg/util/workqueue,3,5.556,0.02
By number of commits to file,Docker,11,pkg/client/cache,3,5.556,0.02
By number of commits to file,Docker,11,pkg/util/clock,2,3.704,0.013
By number of commits to file,Docker,11,cmd/kubelet/app/server.go,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/eviction,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/pleg,2,3.704,0.013
By number of commits to file,Docker,11,pkg/controller,2,3.704,0.013
By number of commits to file,Docker,11,pkg/storage,2,3.704,0.013
By number of commits to file,Docker,11,plugin/pkg/admission/antiaffinity,2,3.704,0.013
By number of commits to file,Docker,11,pkg/util/flowcontrol,2,3.704,0.013
By number of commits to file,Docker,11,pkg/genericapiserver,2,3.704,0.013
By number of commits to file,Docker,11,plugin/pkg,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/util/queue,2,3.704,0.013
By number of commits to file,Docker,11,cmd/kubelet,2,3.704,0.013
By number of commits to file,Docker,11,pkg/kubelet/kubelet.go,2,3.704,0.013
By number of commits to file,Docker,11,cmd/kubelet/app,2,3.704,0.013
By number of commits to file,Docker,11,pkg/util/strings,2,3.704,0.013
All By number of commits to file,Microsoft,12,"",45,0.298,0.298
By number of commits to file,Microsoft,12,pkg,40,88.889,0.265
By number of commits to file,Microsoft,12,pkg/cloudprovider,21,46.667,0.139
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers,19,42.222,0.126
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/azure,9,20.0,0.06
By number of commits to file,Microsoft,12,pkg/kubectl,8,17.778,0.053
By number of commits to file,Microsoft,12,pkg/kubectl/cmd,7,15.556,0.046
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/aws,5,11.111,0.033
By number of commits to file,Microsoft,12,pkg/client/unversioned/clientcmd,5,11.111,0.033
By number of commits to file,Microsoft,12,hack,3,6.667,0.02
By number of commits to file,Microsoft,12,pkg/master,3,6.667,0.02
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/openstack,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/aws/aws_test.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/cmd/logs.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/aws/aws.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/cloudprovider/cloud.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/cmd/exec.go,2,4.444,0.013
By number of commits to file,Microsoft,12,cluster,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/client/unversioned/clientcmd/api,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/cmd/scale.go,2,4.444,0.013
By number of commits to file,Microsoft,12,pkg/kubectl/resource/builder.go,1,2.222,0.007
By number of commits to file,Microsoft,12,cluster/images/hyperkube/Makefile,1,2.222,0.007
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/providers.go,1,2.222,0.007
By number of commits to file,Microsoft,12,pkg/cloudprovider/providers/fake,1,2.222,0.007
All By number of commits to file,Juniper Networks,13,"",41,0.271,0.271
By number of commits to file,Juniper Networks,13,cluster,41,100.0,0.271
By number of commits to file,Juniper Networks,13,cluster/saltbase,26,63.415,0.172
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt,24,58.537,0.159
By number of commits to file,Juniper Networks,13,cluster/azure-legacy,13,31.707,0.086
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates,8,19.512,0.053
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/nginx,4,9.756,0.026
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/generate-cert,3,7.317,0.02
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/openvpn,3,7.317,0.02
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-proxy,3,7.317,0.02
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/util.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/get-kube.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/config-default.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/README.md,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates/salt-minion.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates/salt-master.sh,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/top.sls,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/openvpn-client,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/generate-cert/init.sls,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-proxy/default,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/openvpn/init.sls,2,4.878,0.013
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-master-addons,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/generate-cert/make-ca-cert.sh,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/saltbase/salt/kube-controller-manager,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/.gitignore,1,2.439,0.007
By number of commits to file,Juniper Networks,13,cluster/azure-legacy/templates/download-release.sh,1,2.439,0.007
All By number of commits to file,Net EASE 网易有态度,14,"",39,0.258,0.258
By number of commits to file,Net EASE 网易有态度,14,pkg,33,84.615,0.218
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl,11,28.205,0.073
By number of commits to file,Net EASE 网易有态度,14,pkg/controller,9,23.077,0.06
By number of commits to file,Net EASE 网易有态度,14,pkg/registry,8,20.513,0.053
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/node,7,17.949,0.046
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd,7,17.949,0.046
By number of commits to file,Net EASE 网易有态度,14,pkg/registry/service,6,15.385,0.04
By number of commits to file,Net EASE 网易有态度,14,docs,4,10.256,0.026
By number of commits to file,Net EASE 网易有态度,14,pkg/util,3,7.692,0.02
By number of commits to file,Net EASE 网易有态度,14,pkg/util/yaml,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/volume,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/templates,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/registry/rangeallocation,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/volume/persistentvolume/controller_base.go,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/controller/node/test_utils.go,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,pkg/master,2,5.128,0.013
By number of commits to file,Net EASE 网易有态度,14,docs/design/extending-api.md,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/util/strategicpatch,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/resource,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/registry/service/rest_test.go,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/registry/service/rest.go,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/options.go,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,docs/man/man1/kubectl-options.1,1,2.564,0.007
By number of commits to file,Net EASE 网易有态度,14,pkg/kubectl/cmd/cmd.go,1,2.564,0.007
All By number of commits to file,Weaveworks,15,"",32,0.212,0.212
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure,16,50.0,0.106
By number of commits to file,Weaveworks,15,test/e2e_node/e2e_service.go,7,21.875,0.046
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/lib,4,12.5,0.026
By number of commits to file,Weaveworks,15,pkg/kubelet,3,9.375,0.02
By number of commits to file,Weaveworks,15,cluster/gce,3,9.375,0.02
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/addons,2,6.25,0.013
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/cloud_config_templates,2,6.25,0.013
By number of commits to file,Weaveworks,15,pkg/kubelet/kubelet.go,2,6.25,0.013
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/package.json,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/create-kubernetes-cluster.js,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/expose_guestbook_app_port.sh,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/scale-kubernetes-cluster.js,1,3.125,0.007
By number of commits to file,Weaveworks,15,pkg/kubelet/network/kubenet/kubenet_linux.go,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/cloud_config_templates/kubernetes-cluster-etcd-node-template.yml,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/output/.gitignore,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/addons/skydns-svc.yaml,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/lib/util.js,1,3.125,0.007
By number of commits to file,Weaveworks,15,docs/getting-started-guides/coreos/azure/lib/cloud_config.js,1,3.125,0.007
All By number of commits to file,NotFound,16,"",13,0.086,0.086
By number of commits to file,NotFound,16,cluster/ubuntu,8,61.538,0.053
By number of commits to file,NotFound,16,cluster/ubuntu/master/init_conf,4,30.769,0.026
By number of commits to file,NotFound,16,pkg,3,23.077,0.02
By number of commits to file,NotFound,16,pkg/cloudprovider/providers,2,15.385,0.013
By number of commits to file,NotFound,16,cluster/ubuntu/minion,2,15.385,0.013
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws,2,15.385,0.013
By number of commits to file,NotFound,16,cluster/ubuntu/minion/init_conf,2,15.385,0.013
By number of commits to file,NotFound,16,cluster/ubuntu/minion-flannel/init_conf/flanneld.conf,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/master-flannel,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/minion/init_conf/kubelet.conf,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/minion-flannel,1,7.692,0.007
By number of commits to file,NotFound,16,test/images/pets,1,7.692,0.007
By number of commits to file,NotFound,16,docs/design/resource-qos.md,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/kubectl/cmd,1,7.692,0.007
By number of commits to file,NotFound,16,test/images/pets/redis/on-start.sh,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/master-flannel/init_conf,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/kubectl/cmd/util/printing.go,1,7.692,0.007
By number of commits to file,NotFound,16,cluster/ubuntu/minion-flannel/init_conf,1,7.692,0.007
By number of commits to file,NotFound,16,test/images/pets/redis,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/kubectl/cmd/util,1,7.692,0.007
By number of commits to file,NotFound,16,pkg/cloudprovider/providers/aws/aws.go,1,7.692,0.007
